1097.34	8.69642	6.41344	16.067
1097.79	7.76348	5.63463	15.0775
1098.25	6.87246	4.80079	13.9742
1098.71	6.08144	4.08726	12.8319
1099.16	5.45169	3.46175	11.5744
1099.62	4.5026	2.96271	10.2331
1100.08	3.66482	2.66692	8.81477
1100.53	3.04246	2.78969	7.40267
1100.99	2.7249	3.12095	6.09115
1101.45	2.8837	4.03769	5.03012
1101.9	4.50775	5.0246	4.21594
1102.36	6.20155	6.10999	3.75762
1102.82	9.59129	8.06906	3.71747
1103.27	10.8099	10.2089	4.32365
1103.73	12.2952	12.4026	5.30183
1104.18	11.1455	14.4982	6.60683
1104.64	9.10906	15.7671	8.14195
1105.1	6.14095	16.993	9.83663
1105.55	2.76275	17.6388	12.1332
1106.01	-1.47002	18.0122	14.519
1106.47	-4.0682	17.9934	16.6424
1106.92	-10.6226	17.7242	17.7349
1107.38	-10.3969	17.1811	18.1922
1107.83	-9.10778	16.5206	17.9804
1108.29	-7.13078	15.9063	17.3096
1108.75	-2.37511	15.7127	16.3415
1109.2	2.70391	14.8973	15.2364
1109.66	7.70636	13.4374	13.9804
1110.11	11.2391	11.0776	12.9339
1110.57	13.5744	8.27135	11.9278
1111.03	14.9875	5.61094	10.9004
1111.48	15.8825	3.70385	9.9052
1111.94	14.6976	2.54957	9.11768
1112.39	15.3836	-0.36178	8.70485
1112.85	16.3281	-1.70447	8.40412
1113.3	17.7492	-2.37837	8.5348
1113.76	18.8543	-1.41039	8.71513
1114.21	21.0229	0.46677	8.99408
1114.67	28.3957	3.00362	9.3992
1115.13	30.1347	5.16819	9.14474
1115.58	31.4666	7.50363	8.19299
1116.04	31.9559	10.1511	7.19794
1116.49	31.489	12.0778	6.24934
1116.95	29.8727	12.6036	5.52331
1117.4	27.3662	12.0605	5.41915
1117.86	24.5461	10.4843	5.34032
1118.31	21.5493	8.33132	5.26983
1118.77	18.6645	6.19815	5.15886
1119.22	16.3729	3.90875	5.06924
1119.68	14.4059	2.11865	4.98625
1120.13	12.4315	2.77191	4.65185
1120.59	10.6884	2.79242	4.45616
1121.04	9.30714	3.39249	3.98702
1121.5	8.39247	3.2795	3.45819
1121.95	8.05082	3.21179	2.96949
1122.41	8.62634	3.70465	2.55154
1122.86	10.863	4.09836	2.3368
1123.32	13.1696	4.10635	2.3547
1123.77	17.1845	4.32823	2.37955
1124.23	17.6823	4.61594	2.57352
1124.68	22.0257	4.78749	2.77127
1125.14	18.9903	4.92449	3.29993
1125.59	14.2448	4.73354	3.98741
1126.05	8.9405	4.73724	4.94947
1126.5	3.2118	4.64395	5.99296
1126.95	-1.54022	4.55156	6.95105
1127.41	-2.61291	4.38796	7.84384
1127.87	-2.0587	4.16219	8.58414
1128.32	-0.61824	3.90649	8.35117
1128.77	0.26373	3.57471	8.25715
1129.23	1.4209	2.67141	7.3647
1129.68	5.75754	1.76131	6.00323
1130.14	11.3325	0.56968	4.29578
1130.59	10.7117	-0.51765	2.97418
1131.05	6.12552	-1.5066	1.68775
1131.5	8.45951	-1.99633	1.14425
1131.95	11.7669	-2.83049	0.56408
1132.41	17.2034	-2.99719	0.02897
1132.86	19.5476	-3.00092	-0.52791
1133.32	21.3046	-2.91244	-0.93556
1133.77	22.3657	-2.36401	-1.30875
1134.22	23.5985	-2.31445	-1.61608
1134.68	23.8571	-2.66492	-1.78202
1135.13	13.5103	-2.8576	-1.74275
1135.59	12.841	-2.94294	-1.55933
1136.04	12.1382	-2.75973	-1.30182
1136.49	11.4256	-2.16375	-0.78282
1136.95	11.0439	-0.86941	-0.17347
1137.4	10.5845	-0.3192	0.7427
1137.86	10.2833	0.10068	2.43118
1138.31	10.9722	0.04978	4.17286
1138.76	12.8402	0.14355	5.72988
1139.22	18.8188	0.14251	7.03567
1139.67	21.8292	0.59752	7.72052
1140.12	22.1255	1.22367	7.887
1140.58	20.8003	1.95281	7.52795
1141.03	18.3734	2.66594	6.67737
1141.49	15.8011	3.26667	5.04622
1141.94	12.8751	3.64679	3.154
1142.39	9.78067	3.86627	0.43673
1142.85	6.87862	3.65887	-2.48629
1143.3	4.09671	3.19319	-5.63908
1143.75	1.39238	2.69848	-8.29072
1144.21	-1.29373	2.24512	-10.4539
1144.66	-4.27828	1.66177	-12.1799
1145.11	-6.924	1.13363	-13.1959
1145.57	-8.11219	0.79791	-12.6016
1146.02	-8.00718	0.07485	-11.2959
1146.47	-6.59913	-0.98375	-9.95253
1146.92	-4.21712	-2.36442	-8.58145
1147.38	-1.37411	-3.54917	-7.84229
1147.83	1.87988	-4.73209	-7.35439
1148.28	4.56508	-4.59021	-6.97832
1148.73	7.37378	-3.44893	-6.88797
1149.19	10.3419	-1.966	-7.13694
1149.64	12.9884	-0.51621	-7.67177
1150.09	15.2391	0.37536	-8.47209
1150.55	16.7718	1.41824	-9.35909
1151	17.5269	1.70028	-10.1189
1151.45	17.1483	2.02589	-10.4079
1151.91	15.4682	2.1969	-9.80417
1152.36	12.6123	2.42691	-8.64996
1152.81	10.6668	2.81399	-6.64881
1153.26	9.00083	2.98836	-3.5882
1153.72	7.89029	3.05517	1.39027
1154.17	7.35826	3.01707	3.81206
1154.62	7.46889	2.92571	5.32751
1155.07	7.5696	2.7097	5.87643
1155.53	7.4993	2.46435	5.667
1155.98	4.62088	2.00852	4.99681
1156.43	3.59529	1.55467	3.68316
1156.88	3.48113	0.93146	2.20324
1157.33	4.04481	1.35428	0.44773
1157.79	5.61484	3.62646	-1.24047
1158.24	8.11669	5.08522	-2.78192
1158.69	10.4533	5.94836	-3.89457
1159.14	11.6001	6.25252	-4.9518
1159.6	10.3381	6.383	-4.99064
1160.05	8.64656	6.28913	-4.79261
1160.5	8.67209	6.0703	-4.45339
1160.95	9.58628	5.7333	-3.84558
1161.41	10.1778	5.23816	-3.15635
1161.86	10.5277	4.3799	-3.25937
1162.31	10.3019	3.08233	-3.73701
1162.76	10.0171	1.24868	-4.36544
1163.21	9.81743	-0.70906	-5.05835
1163.66	9.32461	-2.62795	-5.74961
1164.12	8.88608	-4.48683	-6.50901
1164.57	8.69973	-6.07135	-7.13939
1165.02	9.46428	-7.47343	-7.28565
1165.47	11.5339	-8.81146	-7.30996
1165.92	14.4613	-8.9275	-7.2938
1166.37	16.1719	-8.16355	-6.74914
1166.83	16.4827	-7.24682	-6.13043
1167.28	15.051	-6.04666	-5.35765
1167.73	12.2156	-4.77208	-4.58233
1168.18	6.67287	-3.98202	-3.81912
1168.63	4.57814	-3.15959	-3.09609
1169.08	2.07851	-1.9507	-2.76076
1169.54	-0.30742	-0.59216	-2.36961
1169.99	-2.61886	0.74941	-2.03926
1170.44	-5.7152	2.15804	-1.87483
1170.89	-8.08739	3.38196	-1.84603
1171.34	-9.22432	4.26805	-1.86693
1171.79	-8.45593	4.75204	-2.04589
1172.24	-7.53707	5.13401	-2.18773
1172.69	-6.42639	5.44724	-2.42643
1173.14	-6.0552	5.66916	-2.40768
1173.6	-6.32577	6.37354	-2.33251
1174.05	-7.10656	7.21176	-1.94866
1174.5	-8.98107	7.68274	-1.75124
1174.95	-10.7314	7.61985	-1.63944
1175.4	-11.9124	7.24367	-1.67614
1175.85	-11.9385	4.51515	-1.97738
1176.3	-11.1893	1.28039	-2.58745
1176.75	-9.80165	-1.92049	-3.36081
1177.2	-8.54408	-4.23003	-4.27757
1177.65	-6.96415	-6.11343	-5.31458
1178.11	-5.58715	-7.87137	-6.41779
1178.55	-3.03144	-8.95122	-7.57873
1179.01	0.3594	-9.70659	-9.00195
1179.46	4.54767	-10.2524	-10.3182
1179.91	9.15874	-10.5934	-11.3605
1180.36	12.5841	-10.7522	-12.2987
1180.81	14.6606	-10.8684	-12.7017
1181.26	15.689	-11.2567	-11.4565
1181.71	16.2992	-11.625	-9.94681
1182.16	16.5373	-12.2421	-8.16017
1182.61	16.4223	-12.7742	-6.29729
1183.06	16.0914	-13.3106	-4.43734
1183.51	15.0954	-13.6077	-3.24712
1183.96	13.378	-13.5016	-1.93928
1184.41	11.2839	-12.1802	-0.87344
1184.86	8.97395	-10.7265	0.01068
1185.31	6.63461	-8.01095	0.67656
1185.76	4.74392	-5.19407	1.33404
1186.21	3.50295	-2.60182	1.44511
1186.66	2.3415	-1.08551	1.14722
1187.11	1.61946	-0.0061	0.59186
1187.56	1.06191	0.62622	-0.49302
1188.01	0.70464	0.8576	-1.6091
1188.46	0.47918	0.42616	-2.67612
1188.91	0.3565	-0.28615	-3.71579
1189.36	0.35969	-1.86165	-4.39078
1189.81	1.11078	-4.09503	-4.66277
1190.26	1.98543	-6.58253	-4.87028
1190.71	2.82802	-9.21304	-4.80958
1191.16	3.55988	-12.1144	-4.53161
1191.61	4.22359	-14.2814	-4.57684
1192.06	4.28169	-16.1114	-5.63433
1192.51	3.84729	-17.5308	-5.76431
1192.96	3.28563	-17.4136	-4.31639
1193.41	2.54796	-16.2072	-1.59483
1193.86	1.61022	-14.5595	1.03963
1194.31	0.56123	-12.4279	3.78506
1194.76	-0.8781	-10.6318	6.01265
1195.21	-2.43996	-7.91609	7.57136
1195.66	-3.95759	-4.9142	8.49625
1196.11	-5.32651	-2.00412	8.94315
1196.56	-5.88821	0.6356	8.89177
1197.01	-5.70107	3.10639	3.32631
1197.46	-5.56682	4.60968	2.29219
1197.91	-5.0427	5.64889	1.62024
1198.35	-4.33072	6.44216	0.61565
1198.8	-3.35288	6.93361	-0.47272
1199.25	-2.12672	7.19269	-1.88538
1199.7	-0.86037	7.3294	-3.13889
1200.15	0.48155	7.28867	-5.01202
1200.6	1.80545	7.0245	-6.9038
1201.05	3.15544	6.79437	-8.66411
1201.5	4.94565	6.52281	-10.2013
1201.95	6.84046	6.33814	-11.3293
1202.4	8.56168	6.01223	-11.8099
1202.84	10.1099	5.47193	-11.8456
1203.29	10.4062	4.73061	-11.5409
1203.74	10.7311	3.89173	-10.9543
1204.19	10.983	3.54032	-9.98343
1204.64	10.6208	6.2111	-8.53352
1205.09	9.90836	3.89546	-6.4706
1205.54	9.02736	0.60101	-4.21415
1205.99	8.28578	-3.03939	-1.59163
1206.44	7.71441	-6.11646	-1.85893
1206.88	7.97068	-7.77385	-1.59245
1207.33	8.08628	-7.92064	-0.69465
1207.78	8.09474	-1.76382	0.18057
1208.23	6.80267	-0.90557	0.886
1208.68	4.06202	-0.05816	1.50007
1209.13	2.51599	0.47727	1.6033
1209.57	1.93584	-0.75302	1.57274
1210.02	1.88176	-3.74961	1.22081
1210.47	1.99144	-5.67732	0.56439
1210.92	2.16215	-8.275	-4.23976
1211.37	1.90801	-9.96112	-3.90343
1211.82	2.1036	-10.6632	-3.70106
1212.26	2.36449	-11.165	-3.61526
1212.71	2.6326	-11.0916	-3.5753
1213.16	2.82068	-10.8117	-3.54115
1213.61	2.61513	-10.6189	-3.48459
1214.06	2.25545	-10.4117	-3.29787
1214.51	0.9414	-10.4386	-3.1075
1214.95	-0.2609	-10.7384	-2.85837
1215.4	-1.55743	-11.6421	-2.5751
1215.85	-2.79196	-12.7191	-2.01914
1216.3	-4.6182	-14.1493	-1.75732
1216.74	-6.20939	-15.3197	-1.42931
1217.19	-6.3626	-16.3211	-1.57181
1217.64	-5.27673	-15.9897	-0.42367
1218.09	-3.30285	-15.6608	0.84594
1218.53	0.61881	-14.8863	2.95672
1218.98	5.26789	-13.5903	4.3915
1219.43	10.2663	-9.87848	5.44564
1219.88	14.3254	-7.63858	5.85931
1220.33	17.8898	-4.97971	5.86651
1220.77	20.6916	-1.50704	5.46699
1221.22	22.8741	1.98151	4.60329
1221.67	23.7146	5.06789	3.50731
1222.12	23.5864	7.00862	2.1555
1222.56	22.6861	7.53483	0.46904
1223.01	21.1918	7.36068	-1.34818
1223.46	19.2255	6.79443	-3.56056
1223.9	16.8562	5.95298	-5.73339
1224.35	14.3918	5.04399	-7.69926
1224.8	11.2497	4.0868	-9.27419
1225.25	7.4338	3.07672	-9.89797
1225.69	5.05554	2.1936	-9.93681
1226.14	4.32288	1.49336	-9.33595
1226.59	4.15348	1.03103	-8.07783
1227.03	4.23621	0.98095	-6.50457
1227.48	4.36751	1.22839	-4.52686
1227.93	4.31218	1.78168	-2.64712
1228.38	4.3807	2.2947	0.81213
1228.82	4.58424	2.9639	4.22208
1229.27	4.7694	3.61109	7.23745
1229.72	4.9183	4.14882	8.82884
1230.16	5.01671	4.57018	9.8017
1230.61	5.09345	5.87479	10.0224
1231.06	5.00319	7.63326	9.33758
1231.5	5.00977	10.222	8.04382
1231.95	4.81797	11.7365	6.18446
1232.4	4.66998	12.7324	3.64861
1232.85	4.35952	12.4299	0.63871
1233.29	3.87845	9.15363	-3.0058
1233.74	3.23406	2.01347	-6.2951
1234.18	2.33298	-1.52547	-8.69055
1234.63	1.41086	-3.82233	-9.59186
1235.08	-0.09873	-3.8689	-9.26703
1235.52	-2.21098	-3.29725	-6.8578
1235.97	-4.51262	-2.45201	-3.39886
1236.42	-6.90389	-1.4252	0.32481
1236.86	-9.02708	-0.61988	3.32923
1237.31	-10.6886	0.43161	6.19574
1237.75	-12.2253	1.71962	8.74777
1238.2	-13.5803	3.07009	10.7842
1238.65	-14.5209	4.52811	12.3351
1239.09	-15.4571	6.01587	13.2818
1239.54	-16.0656	7.68769	13.6737
1239.99	-18.9272	9.34144	13.7322
1240.43	-19.2726	10.9088	13.4852
1240.88	-17.6224	11.7017	12.9871
1241.32	-14.2781	15.6881	12.5203
1241.77	-9.33328	15.1075	11.9645
1242.22	-3.95006	14.1034	11.567
1242.66	-3.41074	13.1534	11.3611
1243.11	-3.51741	12.5024	11.4469
1243.55	-3.94394	11.4548	11.9752
1244	-4.39907	10.1872	12.6017
1244.45	-4.43259	8.06969	13.2538
1244.89	-4.11479	4.51536	13.8387
1245.34	-2.33898	-1.00093	14.1752
1245.78	9.68294	-3.07841	13.4665
1246.23	11.952	-2.69973	12.3943
1246.67	13.8526	-0.76456	11.3031
1247.12	13.069	1.9405	10.3821
1247.56	12.5748	5.10026	9.7568
1248.01	12.8665	8.30215	10.5105
1248.46	13.1147	11.4218	12.0122
1248.9	13.9191	13.9409	13.7259
1249.35	15.6865	15.9113	15.8327
1249.79	20.2712	17.1904	17.3711
1250.24	21.4064	18.1224	18.6623
1250.68	22.38	17.8326	19.8933
1251.13	22.9496	17.0955	20.9537
1251.57	22.9925	12.0106	21.8922
1252.02	22.8534	8.47076	22.6184
1252.46	22.6551	5.79758	23.3353
1252.91	22.6769	3.62582	23.972
1253.35	23.1638	1.73577	24.6187
1253.8	24.2178	0.73034	25.2985
1254.24	25.285	0.64615	25.9668
1254.69	26.4356	2.01667	26.6449
1255.13	27.582	5.35928	27.4204
1255.58	28.7471	10.3818	28.3516
1256.02	30.0384	15.7304	29.5262
1256.47	31.299	18.1284	31.4278
1256.91	32.4778	18.6999	33.1142
1257.36	33.4535	20.525	34.7402
1257.8	34.5072	22.1217	36.1253
1258.25	35.3447	23.7305	36.9255
1258.69	35.2715	25.1663	36.8627
1259.14	34.6084	26.6029	36.3515
1259.58	34.0758	27.8975	35.3255
1260.03	33.4553	29.3258	33.6273
1260.47	32.9329	30.4072	31.8605
1260.92	32.3152	31.4552	30.058
1261.36	31.9392	32.5008	28.5061
1261.8	32.0686	33.6203	28.3729
1262.25	32.298	34.7659	28.7325
1262.69	32.756	36.1155	29.5544
1263.14	33.0827	37.3912	30.7622
1263.58	33.4231	39.0914	32.2482
1264.03	33.6336	41.2044	33.8545
1264.47	33.8977	43.28	35.4969
1264.91	33.8237	45.2214	36.8998
1265.36	33.1095	47.0159	37.5736
1265.8	31.5577	48.4975	37.8554
1266.25	30.5795	48.8325	37.9123
1266.69	30.1024	47.9135	37.8269
1267.14	30.2651	45.9701	38.7222
1267.58	31.9951	45.46	38.7583
1268.02	33.8778	45.5341	38.8928
1268.47	36.2463	45.4501	39.1667
1268.91	39.2078	44.9156	39.5061
1269.36	42.7097	43.8194	40.4272
1269.8	46.7388	42.4157	42.2094
1270.24	51.0155	41.2773	44.3223
1270.69	55.1717	40.2451	46.637
1271.13	59.2032	39.7913	49.1259
1271.57	62.8318	39.562	51.6474
1272.02	65.4355	39.3927	54.1949
1272.46	67.4653	39.5384	56.5055
1272.91	68.7491	37.978	58.9164
1273.35	69.2855	38.9188	61.3334
1273.79	69.1905	40.6704	63.7893
1274.24	68.0434	45.2372	66.8878
1274.68	65.6401	50.294	69.974
1275.12	63.3335	55.6082	72.9298
1275.57	62.424	59.7497	75.3827
1276.01	62.7997	64.4089	76.0682
1276.45	63.7752	68.1878	76.1567
1276.9	65.8964	71.2362	75.6284
1277.34	69.7865	73.8514	74.8238
1277.78	75.764	75.9999	74.2329
1278.23	86.243	77.8819	74.2251
1278.67	92.9995	79.8038	74.6
1279.11	98.48	80.9822	75.1422
1279.56	101.739	82.0057	76.1352
1280	103.442	83.0296	77.2183
1280.44	103.613	83.9823	78.2906
1280.89	102.793	85.1607	79.3906
1281.33	101.105	86.7102	80.8737
1281.77	98.9417	88.0345	82.6535
1282.21	91.459	89.7479	84.5261
1282.66	86.951	91.3973	86.5171
1283.1	84.1989	92.9631	88.4596
1283.54	83.4379	94.1754	90.0796
1283.98	83.914	94.2526	91.0954
1284.43	86.0814	92.383	92.1893
1284.87	94.1412	92.0349	93.0072
1285.31	100.124	91.8867	93.9122
1285.76	104.788	92.3264	94.9956
1286.2	108.39	93.4313	95.5423
1286.64	111.23	95.0212	97.4749
1287.08	113.23	96.5543	100.222
1287.53	114.302	98.0925	102.766
1287.97	114.651	98.1694	104.903
1288.41	115.123	97.9258	106.998
1288.85	116.587	97.9339	108.99
1289.3	114.067	99.0303	111.373
1289.74	116.366	99.0859	112.96
1290.18	119.044	99.3915	114.335
1290.62	123.255	99.8501	115.746
1291.07	128.053	101.04	117.323
1291.51	133.466	104.332	119.07
1291.95	139.258	108.041	121.911
1292.39	145.283	112.418	124.888
1292.83	151.412	117.202	128.259
1293.28	157.39	122.126	131.895
1293.72	163.525	126.673	135.944
1294.16	169.439	130.892	140.347
1294.6	175.385	134.552	144.715
1295.05	181.094	135.384	149.078
1295.49	186.445	138.355	153.097
1295.93	191.229	141.365	156.458
1296.37	195.258	143.988	157.438
1296.81	198.432	146.308	157.986
1297.25	200.668	148.437	158.236
1297.7	202.161	150.617	158.522
1298.14	203.043	153.197	158.634
1298.58	203.447	155.465	158.471
1299.02	203.359	157.565	158.377
1299.46	203.002	159.794	158.369
1299.9	202.214	162.622	158.538
1300.35	200.767	165.594	158.895
1300.79	198.442	168.906	159.632
1301.23	195.866	172.743	160.862
1301.67	193.497	176.252	162.116
1302.11	191.726	179.732	163.754
1302.55	193.271	182.841	165.932
1302.99	195.278	185.957	168.718
1303.44	198.583	189.546	172.017
1303.88	203.732	193.293	176.465
1304.32	210.289	197.073	181.3
1304.76	220.553	200.606	186.84
1305.2	229.319	203.673	193.096
1305.64	236.38	206.612	200.433
1306.08	242.417	209.273	208.242
1306.52	248.979	211.87	216.048
1306.97	255.509	214.286	223.159
